CONTAINER ID,NAME,  CPU %,  MEM USAGE / LIMIT,  MEM %,  NET I/O,  BLOCK I/O,  PIDS
16844249a914,dev-peer0.org1.example.com-drm-v0,0.00%,  9.336MiB / 2GiB, 0.46%,  5.04kB / 3.06kB,0B / 0B, 9
16844249a914,dev-peer0.org1.example.com-drm-v0,0.00%,  9.336MiB / 2GiB, 0.46%,  5.11kB / 3.13kB,0B / 0B, 9
16844249a914,dev-peer0.org1.example.com-drm-v0,0.00%,  9.336MiB / 2GiB, 0.46%,  5.11kB / 3.13kB,0B / 0B, 9
16844249a914,dev-peer0.org1.example.com-drm-v0,0.00%,  9.336MiB / 2GiB, 0.46%,  5.11kB / 3.13kB,0B / 0B, 9
16844249a914,dev-peer0.org1.example.com-drm-v0,0.00%,  9.336MiB / 2GiB, 0.46%,  5.17kB / 3.19kB,0B / 0B, 9
16844249a914,dev-peer0.org1.example.com-drm-v0,0.00%,  9.336MiB / 2GiB, 0.46%,  5kB / 3.02kB,0B / 0B, 9
16844249a914,dev-peer0.org1.example.com-drm-v0,0.00%,  9.336MiB / 2GiB, 0.46%,  5kB / 3.02kB,0B / 0B, 9
16844249a914,dev-peer0.org1.example.com-drm-v0,0.02%,  9.336MiB / 2GiB, 0.46%,  5.11kB / 3.13kB,0B / 0B, 9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  3.62kB / 2.25kB,0B / 0B, 9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  3.79kB / 2.25kB,0B / 0B,  9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  3.79kB / 2.25kB,0B / 0B, 9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  3.85kB / 2.25kB,0B / 0B,  9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  3.92kB / 2.32kB,0B / 0B,  9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  3.92kB / 2.32kB,0B / 0B,  9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  3.99kB / 2.32kB,0B / 0B,9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  4.06kB / 2.39kB,0B / 0B,9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  4.14kB / 2.39kB,0B / 0B,9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  4.14kB / 2.39kB,0B / 0B,9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  4.14kB / 2.39kB,0B / 0B,9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  4.21kB / 2.45kB,0B / 0B,9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  4.25kB / 2.5kB, 0B / 0B,9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  4.25kB / 2.5kB, 0B / 0B,9
16844249a914,dev-peer0.org1.example.com-drm-v0, 0.00%,  9.289MiB / 2GiB, 0.45%,  4.32kB / 2.5kB, 0B / 0B,9
1ca971b5cd44,agitated_cohen,  174.10%,79.86MiB / 15.63GiB,0.50%,  876B / 0B,65.5kB / 17.8MB,19
1ca971b5cd44,agitated_cohen,  182.32%,118.8MiB / 15.63GiB,0.74%,  876B / 0B,65.5kB / 17.8MB,30
1ca971b5cd44,agitated_cohen,  187.58%,85.38MiB / 15.63GiB,0.53%,  486B / 0B,65.5kB / 0B,31
1ca971b5cd44,agitated_cohen,  194.63%,91.67MiB / 15.63GiB,0.57%,  736B / 0B,65.5kB / 160kB,30
1ca971b5cd44,agitated_cohen,  195.96%,148.4MiB / 15.63GiB,0.93%,  876B / 0B,65.5kB / 17.8MB,36
1ca971b5cd44,agitated_cohen,  204.95%,107MiB / 15.63GiB,  0.67%,  806B / 0B,65.5kB / 17.8MB,30
2752ce83dbe2,loving_wilbur,136.34%,239.7MiB / 15.63GiB,1.50%,  876B / 0B,0B / 16.1MB,19
2752ce83dbe2,loving_wilbur,184.85%,138.8MiB / 15.63GiB,0.87%,  736B / 0B,0B / 4.1kB,36
2752ce83dbe2,loving_wilbur,184.85%,140.9MiB / 15.63GiB,0.88%,  876B / 0B,0B / 16.1MB,35
2752ce83dbe2,loving_wilbur,185.03%,103.4MiB / 15.63GiB,0.65%,  876B / 0B,0B / 16.1MB,29
2752ce83dbe2,loving_wilbur,192.08%,121.7MiB / 15.63GiB,0.76%,  806B / 0B,0B / 16.1MB,30
2752ce83dbe2,loving_wilbur,200.92%,88.41MiB / 15.63GiB,0.55%,  806B / 0B,0B / 16.1MB,36
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  3.71kB / 2.23kB,0B / 0B,8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  3.8kB / 2.23kB, 0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  3.91kB / 2.27kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  3.91kB / 2.27kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.05kB / 2.34kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.05kB / 2.34kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.05kB / 2.34kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.19kB / 2.41kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.19kB / 2.41kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.19kB / 2.41kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.19kB / 2.41kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.25kB / 2.47kB,0B / 0B, 8
